DRC,25-07-2026,"773 patients en isolement, 15 guérisons, 25 décès en CTE; 121,3% d'occupation au Nord-Kivu; Tshopo sans patient hospitalisé."
DRC,26-07-2026,"723 patients en isolement, 12 guérisons, 14 décès en CTE; 136,2% d'occupation au Nord-Kivu; Tshopo sans patient hospitalisé."
DRC,27-07-2026,"733 patients en isolement, 14 guérisons, 22 décès en CTE; 134,0% d'occupation au Nord-Kivu; guéri militaire déchargé à Beni."
DRC,01-08-2026,"690 patients en isolement, 42 guérisons, 18 décès en CTE; 128,4% d'occupation au Nord-Kivu; CTE Nizi à 278% de capacité."
DRC,02-08-2026,"690 patients en isolement, 19 guérisons, 18 décès en CTE; 131,9% d'occupation au Nord-Kivu; CTE Nizi à 278% de capacité."
DRC,03-08-2026,"471 patients en isolement, 22 guérisons, 14 décès en CTE; CTE Nizi à 272% de capacité; occupation du Nord-Kivu à 139%."
DRC,04-08-2026,"468 patients en isolement, 27 guérisons, 18 décès en CTE; CTE Nizi à 233% de capacité; CTE Rwankole inauguré (120 lits)."
DRC,11-08-2026,"375 patients en isolement en Ituri (44,4% occupation); 52 admissions, 29 guérisons; 176 hospitalisés au Nord-Kivu (25 confirmés, 151 suspects)."
DRC,17-08-2026,"470 hospitalisés en Ituri (47,2% occupation); 181 au Nord-Kivu (87,9%); 49 au Haut-Uélé (62,8%) avec saturation critique à Wamba (400%) et Isiro (216%)."
DRC,19-08-2026,"551 hospitalisés en Ituri (57,1% occupation); 196 au Nord-Kivu (95,1% - critique); 53 au Haut-Uélé; 25 au Sud-Kivu; 5 en Tshopo."
DRC,20-08-2026,"536 hospitalisés  en Ituri (55,2% occupation); 169 au Nord-Kivu (82,0% - en amélioration); 6 en Tshopo (50,0%); 25 au Sud-Kivu; 1 au Bas-Uélé."
DRC,22-08-2026,"528 hospitalisés en Ituri (54,7% occupation); 167 au Nord-Kivu (81,1%); 72 au Haut-Uélé (55,4%); 29 au Sud-Kivu; 4 en Tshopo (28,6%)."
DRC,24-08-2026,"522 hospitalisés en Ituri (53,4% occupation); 178 au Nord-Kivu (86,4%); 81 au Haut-Uélé (62,3%); 10 en Tshopo (71,4%); 1 au Bas-Uélé."
DRC,25-08-2026,"488 hospitalisés en Ituri (49,9% occupation); 194 au Nord-Kivu (94,2%); 79 au Haut-Uélé (65,8%); 8 en Tshopo (57,1%); 1 au Bas-Uélé."
DRC,26-08-2026,"549 hospitalisés en Ituri (56,1% occupation); 214 au Nord-Kivu (103,9% - saturation critique); 68 au Haut-Uélé (56,7%); 11 en Tshopo (78,6%)."
DRC,28-08-2026,"552 hospitalisés en Ituri (56,4% occupation); 236 au Nord-Kivu (107,3% - critique); 70 au Haut-Uélé (58,3%); 11 en Tshopo (44,0%); 1 au Bas-Uélé (33,3%)."
DRC,30-08-2026,"524 hospitalisés en Ituri (53,6% occupation); 282 au Nord-Kivu (128,2% - sursaturation); 7 en Tshopo (32,0%)."
DRC,31-08-2026,"539 hospitalisés en Ituri (55,1% occupation); 283 au Nord-Kivu (128,6% - saturation critique); 8 au Sud-Kivu (32,0%); CTE Bambu et Nizi saturés."
DRC,01-09-2026,"564 hospitalisés en Ituri (57,7% occupation); 232 au Nord-Kivu (105,5% - critique); 62 au Haut-Uélé (51,7%); 8 au Sud-Kivu (32,0%); 3 en Tshopo (12,0%)."
